"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",15.502514568532,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",15.596360303744,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",15.679124886053,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",11.30974549969,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",11.66046203274,,
"ESP","Spain","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2022","2022",14.502463677897,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",4.733959789249,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.8346540638567,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.9448768266911,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.8820294954761,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",4.8333638647174,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",4.8524507521521,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.9170251997541,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.8726459582828,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",5.0818648725274,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.9752188602269,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",5.0761867804941,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",5.2131969404114,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",5.1667041622141,"B","Break"
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",5.171668284986,,
"ESP","Spain","IND-ECO-EMPL","Share of employment in the transport sector","2022","2022",5.3917080297412,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2000","2000",4.7518794949982,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2001","2001",4.8599789084332,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2002","2002",4.7557090022436,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2003","2003",4.6919628566679,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2004","2004",4.6230533612768,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2005","2005",4.2910344661885,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2006","2006",4.2293345161977,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2007","2007",4.1864558752669,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2008","2008",4.1382736525869,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2009","2009",4.1768583247259,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2010","2010",4.4275930791016,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2011","2011",4.5403212889918,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2012","2012",4.5565744075989,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2013","2013",4.516084766241,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2014","2014",4.7023656979644,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2015","2015",4.8099484050089,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2016","2016",4.6117349703541,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2017","2017",4.5936392406565,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2018","2018",4.545354408768,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2019","2019",4.5744627170754,,
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2020","2020",3.9189647101224,"P","Provisional value"
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2021","2021",3.9672542372268,"P","Provisional value"
"ESP","Spain","IND-ECO-VA","Share of value added by the transport sector","2022","2022",4.2120310174669,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",13.996747213592,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",13.209671177497,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",13.218209669439,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",13.143592162103,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",13.598926786286,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",14.048296619358,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",13.575055376692,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",13.622684954207,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.714698252002,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",11.967982295696,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.67352183503,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",13.082502390954,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",12.758759688641,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",12.465434459807,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",12.491164490821,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",12.499846685555,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",12.736912572516,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",12.835081685977,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",12.722904797858,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",12.924031756883,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",11.31444728339,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",11.984922326615,,
"SWE","Sweden","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2022","2022",12.747397707483,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",34.265351234685,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",29.845576851209,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",30.16652351712,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",30.530932105725,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",30.895763289612,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",30.841530645336,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",29.018616139691,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",29.116635262857,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2008","2008",23.575909529604,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2009","2009",21.517567296593,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2010","2010",25.604730684176,,
"SWE","Sweden","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2011","2011",26.286842669318,,
