Country_Code,Country_Name,Year,GDP_per_Capita_USD,KM_Railway_per_1000_sq_km,Population_Density_sq_km,Land_Area_sq_km,Share_Indicator,Share_Value,Infrastructure_Indicator,Infrastructure_USD
RUS,Russian Federation,2006,6920.19970703125,5.0,8.73439418381291,16377740.0,Share of employment in the transport sector,8.0391197004774,Road infrastructure investment,5214948959.704087
RUS,Russian Federation,2007,9101.2392578125,5.0,8.71946397976766,16377740.0,Share of employment in the transport sector,8.2866513212463,Rail infrastructure investment,5814465436.275127
RUS,Russian Federation,2007,9101.2392578125,5.0,8.71946397976766,16377740.0,Share of employment in the transport sector,8.2866513212463,Road infrastructure investment,7807601792.774684
RUS,Russian Federation,2008,11635.2841796875,5.0,8.71609568861449,16376870.0,Share of employment in the transport sector,8.2399392364216,Rail infrastructure investment,10153038937.49402
RUS,Russian Federation,2008,11635.2841796875,5.0,8.71609568861449,16376870.0,Share of employment in the transport sector,8.2399392364216,Road infrastructure investment,10572006784.875456
RUS,Russian Federation,2009,8562.82421875,5.0,8.71872030491785,16376870.0,Share of employment in the transport sector,8.2799047866849,Rail infrastructure investment,7034600312.946446
RUS,Russian Federation,2009,8562.82421875,5.0,8.71872030491785,16376870.0,Share of employment in the transport sector,8.2799047866849,Road infrastructure investment,6676912102.864134
RUS,Russian Federation,2010,10674.990234375,5.0,8.72263552192818,16376870.0,Share of employment in the transport sector,8.1986126576153,Rail infrastructure investment,9686686454.585907
RUS,Russian Federation,2010,10674.990234375,5.0,8.72263552192818,16376870.0,Share of employment in the transport sector,8.1986126576153,Road infrastructure investment,6635160401.319837
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for transport in total household expenditure,12.24615001421,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for transport in total household expenditure,12.24615001421,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,41.589936692985,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,41.589936692985,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,35.634929179162,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,35.634929179162,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,22.775134127853,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,22.775134127853,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of employment in the transport sector,8.2577574625712,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of employment in the transport sector,8.2577574625712,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of value added by the transport sector,5.8954911114006,Rail infrastructure investment,10560876159.929522
RUS,Russian Federation,2011,14311.064453125,5.0,8.72944024102286,16376870.0,Share of value added by the transport sector,5.8954911114006,Road infrastructure investment,9011381607.619446
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for transport in total household expenditure,12.030558828535,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for transport in total household expenditure,12.030558828535,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,42.695549016876,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,42.695549016876,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,33.707854139355,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,33.707854139355,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,23.596596843768,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,23.596596843768,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of employment in the transport sector,8.2256835204383,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of employment in the transport sector,8.2256835204383,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of value added by the transport sector,5.8554909108203,Rail infrastructure investment,11977527315.230862
RUS,Russian Federation,2012,15420.859375,5.0,8.74414469920076,16376870.0,Share of value added by the transport sector,5.8554909108203,Road infrastructure investment,9930870982.237476
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for transport in total household expenditure,11.379366006462,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for transport in total household expenditure,11.379366006462,Road infrastructure investment,10524649929.420765
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,38.481313406395,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for purchase of vehicles in total household expenditure for transport,38.481313406395,Road infrastructure investment,10524649929.420765
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,36.786968870609,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for operation of personal transport equipment in total household expenditure for transport,36.786968870609,Road infrastructure investment,10524649929.420765
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,24.731720084314,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of household expenditure for transport services in total household expenditure for transport,24.731720084314,Road infrastructure investment,10524649929.420765
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of employment in the transport sector,8.3578624109943,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of employment in the transport sector,8.3578624109943,Road infrastructure investment,10524649929.420765
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of value added by the transport sector,6.448978207363,Rail infrastructure investment,10472001139.67116
RUS,Russian Federation,2013,15974.6220703125,5.0,8.76278525750037,16376870.0,Share of value added by the transport sector,6.448978207363,Road infrastructure investment,10524649929.420765
